provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox
KT_AR,Solarpotential Wärme Kt AR,ch.geoportal.ver_entsorgung_kommunikation.130.0.solarpotential_waerme_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Solarpotential Wärme Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.130.0.solarpotential_waerme_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Solarpotenzialkarte Wärme zeigt auf, wo welche Dachflächen welche Qualität für eine thermische Sonnenenergienutzung aufweisen.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Sonderbaulinien Kantonsstrassen Kt AR,ch.geoportal.verkehr.313.0.sonderbaulinien_kantonsstrassen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sonderbaulinien Kantonsstrassen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.313.0.sonderbaulinien_kantonsstrassen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die Karte zeigt die kantonalen Sonderbaulinien gemäss Strassengesetz.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Sondernutzungspläne Gde,ch.geoportal.raumplanung_grundstueckskataster.75.0.sondernutzungsplaene_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sondernutzungspläne Gde||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.raumplanung_grundstueckskataster.75.0.sondernutzungsplaene_gde||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Diese Karte zeigt die Sondernutzungspläne an. Es werden unter anderem die Perimeter der Baulinienpläne, Gestaltungspläne, Quartierpläne, Überbauungspläne, Deponiepläne und Abbaupläne dargestellt.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Sondernutzungspläne Kt AR,ch.geoportal.raumplanung_grundstueckskataster.1946.0.sondernutzungsplaene_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sondernutzungspläne Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.raumplanung_grundstueckskataster.1946.0.sondernutzungsplaene_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Diese Karte zeigt die Sondernutzungspläne des Kanton AR an. Es werden unter anderem die Perimeter der Baulinienpläne, Gestaltungspläne, Quartierpläne, Überbauungspläne, Deponiepläne und Abbaupläne dargestellt.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Stand der Erschliessung Gde,ch.geoportal.raumplanung_grundstueckskataster.90.0.stand_der_erschliessung_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stand der Erschliessung Gde||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.raumplanung_grundstueckskataster.90.0.stand_der_erschliessung_gde||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Diese Karte stellt den heutigen Zustand sowie die künftige Planung der Erschliessung eines Grundstücks dar. Der Stand der Erschliessung zeigt auf, welche nicht überbauten Teile der Bauzone aufgrund abgeschlossener Planung und Erschliessung baureif sind und welche voraussichtlich innerhalb der nächsten 5 Jahre baureif gemacht werden können.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Strassenlärm Kt AR,ch.geoportal.umwelt_naturschutz.383.0.strassenlaerm_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenlärm Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.383.0.strassenlaerm_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Karte ""Strassenlärm Kt AR"" zeigt die Kantonsstrassen mit ihren Emissionswerten, die angrenzenden Gebäude mit ihren Lärmbelastungen und allfällige Lärmmessstandorte.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Strassenverkehrslärmkataster Nacht CH,ch.geoportal.umwelt_naturschutz.1851.0.strassenverkehrslaermkataster_nacht_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenverkehrslärmkataster Nacht CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.1851.0.strassenverkehrslaermkataster_nacht_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Karte zeigt, welcher Lärmbelastung die Bevölkerung durch den Strassenverkehr in der Nacht ausgesetzt ist. Die Angaben basieren auf flächendeckenden Modellberechnungen (sonBASE). Das gesamte Strassennetz der Schweiz, das in diese Berechnung einbezogen wurde, umfasst ca. 68'000 km. Die Verkehrsdaten für den Strassenverkehr wurden mit einem Mobilitätsmodell für das Jahr 2015 ermittelt. Die so ermittelten Verkehrsdaten wurden auf der Grundlage von ca. 1900 nationalen und kantonalen Zählstellen mit stundenfeinen Zählwerten kalibriert. Daten sind gesetzlich nicht verbindlich. Verbindliche Angaben zur Belastung wie auch zur Lärmsanierung geben die jeweiligen Vollzugsbehörden. Bei Nationalstrassen: Bundesamt für Strassen (ASTRA). Bei Haupt- und übrige Strassen: Die Kantonalen Vollzugsbehörden.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Strassenverkehrslärmkataster Tag CH,ch.geoportal.umwelt_naturschutz.1007.0.strassenverkehrslaermkataster_tag_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenverkehrslärmkataster Tag CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.1007.0.strassenverkehrslaermkataster_tag_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Karte zeigt, welcher Lärmbelastung die Bevölkerung durch den Strassenverkehr am Tag ausgesetzt ist. Die Angaben basieren auf flächendeckenden Modellberechnungen (sonBASE). Das gesamte Strassennetz der Schweiz, das in diese Berechnung einbezogen wurde, umfasst ca. 68'000 km. Die Verkehrsdaten für den Strassenverkehr wurden mit einem Mobilitätsmodell für das Jahr 2015 ermittelt. Die so ermittelten Verkehrsdaten wurden auf der Grundlage von ca. 1900 nationalen und kantonalen Zählstellen mit stundenfeinen Zählwerten kalibriert. Daten sind gesetzlich nicht verbindlich. Verbindliche Angaben zur Belastung wie auch zur Lärmsanierung geben die jeweiligen Vollzugsbehörden. Bei Nationalstrassen: Bundesamt für Strassen (ASTRA). Bei Haupt- und übrige Strassen: Die Kantonalen Vollzugsbehörden.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Strassenverzeichnis Kt AR,ch.geoportal.verkehr.268.0.strassenverzeichnis_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassenverzeichnis Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.268.0.strassenverzeichnis_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,In dieser Karte sind die Achsen und Referenzpunkte der Kantonsstrassen dargestellt.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,swissALTI3D Reliefschattierung,ch.geoportal.hoehen.2108.0.swissalti3d_reliefschattierung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||swissALTI3D Reliefschattierung||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.hoehen.2108.0.swissalti3d_reliefschattierung||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Geodaten des Bundes als WMS der swisstopo bezogen.  Die Reliefschattierung ist ein Derivat aus dem digitalen Höhenmodell swissALTI3D. Es erlaubt die Visualisierung des Reliefs der Schweiz und des Fürstentums Liechtenstein. Die Reliefschattierung ist ein digitales Schummerungsbild bei einem oder mehreren berechneten Lichteinfällen. Die Darstellung der monodirektionalen Reliefschattierung aus swissALTI3D wurde mit einem nordwestlichen Sonnenstand berechnet.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Szenarien Wasser Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.765.0.szenarien_wasser_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Szenarien Wasser Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.765.0.szenarien_wasser_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"In der allgemeinen Bedeutung bei Planungen wird Szenarien die hypothetische Abfolge von Ereignissen zur Beachtung kausaler Zusammenhänge gemeint. Szenarien beziehen sich für einen Gefahrenprozess einer Gefahrenquelle auf einen bestimmten Ort und eine bestimmte Eintretenswahrscheinlichkeit des Gefahrenprozesses. Die Szenarien nennen die Art des Ereignisses und dessen Wahrscheinlichkeit und Ausmass. Zur lückenlosen Beurteilung der Folgen von Gefahrenprozessen ist es notwendig, sowohl das Zutreffen des Szenarios mit der angegebenen Wahrscheinlichkeit als auch das Nichteintreffen mit der Gegenwahrscheinlichkeit zu beurteilen.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Überschwemmung Extremereignisse (EHQ) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.2267.0.ueberschwemmung_extremereignisse_ehq_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überschwemmung Extremereignisse (EHQ) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.2267.0.ueberschwemmung_extremereignisse_ehq_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die skalierte Intensitätskarte veranschaulicht die Überflutungstiefen in feinen Abstufungen. Die Fliessgeschwindigkeiten werden als Muster überlagert dargestellt. Punkte bezeichnen lokale Spitzenwerte der Fliesstiefen.,"Naturgefahren, Gefahrenkartierung",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Überschwemmung häufige Ereignisse (30-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.2264.0.ueberschwemmung_haeufige_ereignisse_30j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überschwemmung häufige Ereignisse (30-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.2264.0.ueberschwemmung_haeufige_ereignisse_30j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die skalierte Intensitätskarte veranschaulicht die Überflutungstiefen in feinen Abstufungen. Die Fliessgeschwindigkeiten werden als Muster überlagert dargestellt. Punkte bezeichnen lokale Spitzenwerte der Fliesstiefen.,"Naturgefahren, Gefahrenkartierung",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Überschwemmung sehr seltene Ereignisse (300-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.2266.0.ueberschwemmung_sehr_seltene_ereignisse_300j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überschwemmung sehr seltene Ereignisse (300-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.2266.0.ueberschwemmung_sehr_seltene_ereignisse_300j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die skalierte Intensitätskarte veranschaulicht die Überflutungstiefen in feinen Abstufungen. Die Fliessgeschwindigkeiten werden als Muster überlagert dargestellt. Punkte bezeichnen lokale Spitzenwerte der Fliesstiefen.,"Naturgefahren, Gefahrenkartierung",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Überschwemmung seltene Ereignisse (100-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.2265.0.ueberschwemmung_seltene_ereignisse_100j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überschwemmung seltene Ereignisse (100-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.2265.0.ueberschwemmung_seltene_ereignisse_100j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die skalierte Intensitätskarte veranschaulicht die Überflutungstiefen in feinen Abstufungen. Die Fliessgeschwindigkeiten werden als Muster überlagert dargestellt. Punkte bezeichnen lokale Spitzenwerte der Fliesstiefen.,"Naturgefahren, Gefahrenkartierung",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Übersichtsplan 1:10000 (ÜP10) Kt,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.980.0.uebersichtsplan_110000_uep10_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Übersichtsplan 1:10000 (ÜP10) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.980.0.uebersichtsplan_110000_uep10_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Ehemaliger kantonaler Übersichtsplan 1:10‘000 (ÜP10) des Kantons St.Gallen und angrenzender Gebiete. Die Karte zeigt einen Scan des in insgesamt 69 einzelnen Kartenblättern erstellten ÜP10. Die Nachführung ist bis Ende 2006 erfolgt, anschliessend Ablösung durch den aus der amtlichen Vermessung erzeugten Übersichtsplan 1:5‘000 (ÜP5).",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Übersichtsplan grau + UP Liegenschaften grau,ch.geoportal.basiskarten_bodenbedeckung_bilddaten.196.0.uebersichtsplan_grau__up_liegenschaften_grau,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Übersichtsplan grau + UP Liegenschaften grau||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.basiskarten_bodenbedeckung_bilddaten.196.0.uebersichtsplan_grau__up_liegenschaften_grau||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die Karte umfasst den kommunalen Übersichtsplan sowie die Landeskarten 1:25'000 bis 1:1'000'000 und UP Liegenschaften grau.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Uferbereich 2005 Kt AR,ch.geoportal.gewaesser.188.0.uferbereich_2005_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Uferbereich 2005 Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.gewaesser.188.0.uferbereich_2005_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Fliessgewässer Ökomorphologie Stand 2005: Diese Karte zeigt ein Vergleich zwischen dem den Gewässern zur Verfügung stehenden Raum (Böschungsfuss bis zur intensiven Landnutzung) und den Vorgaben zum minimalen Raumbedarf der Gewässer gemäss Faltblatt des Bundes.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,UNESCO Welterbe CH,ch.geoportal.bevoelkerung_gesellschaft_kultur.1031.0.unesco_welterbe_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||UNESCO Welterbe CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.bevoelkerung_gesellschaft_kultur.1031.0.unesco_welterbe_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Geodaten des Bundesamtes für Umwelt (Naturstätten) und Bundesamtes für Kultur (Kulturstätten), als WMS der swisstopo bezogen. Das Übereinkommen zum Schutz des Kultur- und Naturgutes der Welt (Welterbekonvention, SR 0.451.41) wurde 1972 von der Generalkonferenz der UNESCO beschlossen. Es hat zum Ziel, Kultur- und Naturgüter von aussergewöhnlichem universellem Wert als Bestandteil des Welterbes der ganzen Menschheit zu erhalten. Mit der Unterzeichnung verpflichtet sich ein Staat die innerhalb seiner Grenzen gelegenen Objekte zu schützen und zu bewahren. Von der Schweiz sind bisher 9 Kultur- und 3 Naturgüter vorgeschlagen und von der UNESCO in die Welterbeliste aufgenommen worden.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Unterhaltsdienst Gde,ch.geoportal.ver_entsorgung_kommunikation.326.0.unterhaltsdienst_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Unterhaltsdienst Gde||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.326.0.unterhaltsdienst_gde||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"In dieser Karte werden die Abfalleimer (Mülleimer, Abfallbehälter), Robidog (Hundekot-Entsorgungssysteme/Hundetoilette), Ruhebänke (Sitzbänke), Sammelstellen (für Wertstoffe), Splittkästen (Streugutbehälter, Splittkisten) und öffentliche Plätze (öffentlicher Raum/Bereich) aus dem Modul Unterhaltsdienst der Gemeinden dargestellt.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Velo und E-Bike Stationen Kt AR,ch.geoportal.verkehr.1607.0.velo_und_ebike_stationen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Velo und E-Bike Stationen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.1607.0.velo_und_ebike_stationen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Diese Karte zeigt die Velo und E-Bike Stationen vom Kanton AR.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Veranstaltungen Hinweiskarte Kt SG,ch.geoportal.umwelt_naturschutz.1088.0.veranstaltungen_hinweiskarte_kt_sg,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Veranstaltungen Hinweiskarte Kt SG||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.1088.0.veranstaltungen_hinweiskarte_kt_sg||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die unverbindliche Hinweiskarte zeigt, ob sich ein Gebiet für ein Jugendlager, einen Geocache oder für eine andere Veranstaltung eignen dürfte. Sie basiert auf Inventaren, dem kantonalen Richtplan, Schutzverordnungen, Waldentwicklungsplänen und weiteren Grundlagen. Die Datensätze sind teilweise nicht vollständig. Das Kantonsforstamt steht für Fragen und Vorprüfungen gerne zur Verfügung (www.wald.sg.ch). Für jede melde- oder bewilligungspflichtige Veranstaltung nach Waldgesetzgebung ist eine individuelle Abklärung erforderlich.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Verkehrsunfälle CH,ch.geoportal.verkehr.1899.0.verkehrsunfaelle_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Verkehrsunfälle CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.1899.0.verkehrsunfaelle_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Geodaten des Bundesamtes für Kommunikation, als WMS der swisstopo bezogen. Visualisierung der anonymisierten und lokalisierten Strassenverkehrsunfälle mit Personenschaden seit 2011. Verfügbar sind zu einem Strassenverkehrsunfall das Jahr, der Monat, der Wochentag, die Unfallstunde, die Strassenart, der Unfalltyp und die Unfallschwerekategorie.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Vernetzung Umland 2005 Kt AR,ch.geoportal.gewaesser.189.0.vernetzung_umland_2005_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vernetzung Umland 2005 Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.gewaesser.189.0.vernetzung_umland_2005_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Fliessgewässer, Ökomorphologie Stand 2005: Diese Karte zeigt die Vernetzung des Gewässers und des Uferbereiches mit dem nahen Umland. Das Spektrum reicht von heute bereits guter Vernetzung bis zu fehlender Vernetzung ohne Aufwertungsmöglichkeit.",,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Vogelstandorte Alpensegler Kt,ch.geoportal.wald_flora_fauna.142.0.vogelstandorte_alpensegler_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Alpensegler Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.142.0.vogelstandorte_alpensegler_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Diese Karte zeigt die Standorte der Alpensegler im Kanton AR.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Vogelstandorte Mauersegler Kt,ch.geoportal.wald_flora_fauna.139.0.vogelstandorte_mauersegler_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Mauersegler Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.139.0.vogelstandorte_mauersegler_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Diese Karte zeigt die Standorte der Mauersegler in den Kantonen AR und AI.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Vogelstandorte Mehlschwalben Kt,ch.geoportal.wald_flora_fauna.578.0.vogelstandorte_mehlschwalben_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Mehlschwalben Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.578.0.vogelstandorte_mehlschwalben_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Diese Karte zeigt die Standorte der Mehlschwalben in den Kantonen AR und AI.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Vogelstandorte Rauchschwalben Kt,ch.geoportal.wald_flora_fauna.580.0.vogelstandorte_rauchschwalben_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Rauchschwalben Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.580.0.vogelstandorte_rauchschwalben_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Diese Karte zeigt die Standorte der Rauchschwalben in den Kantonen AR und AI.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Waldfunktionen Kt AR,ch.geoportal.wald_flora_fauna.661.0.waldfunktionen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldfunktionen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.661.0.waldfunktionen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die Karte stellt den Wald mit Vorrangfunktionen aus der Waldentwicklungsplanung der Kanton Appenzell Ausserrhoden dar.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Waldgesellschaften Kt AR,ch.geoportal.wald_flora_fauna.688.0.waldgesellschaften_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldgesellschaften Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.688.0.waldgesellschaften_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Waldstandortskartierung Kanton Appenzell Ausserrhoden. In der vegetationskundlichen Standortskarte wird das Vorkommen und die Ausdehnung der Waldgesellschaften (potentiell natürliche Vegetation) flächenmässig wiedergegeben.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Waldreservate Kt AR,ch.geoportal.wald_flora_fauna.806.0.waldreservate_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldreservate Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.806.0.waldreservate_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die Karte stellt die Waldreservate in den Kantonen Appenzell ausserrhoden dar.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,"Wanderwege, kantonal Kt AR",ch.geoportal.verkehr.20.0.wanderwege_kantonal_kt_ar,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wanderwege, kantonal Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.20.0.wanderwege_kantonal_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4",Diese Karte stellt das Wanderwegenetz des Kantons AR dar.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Wasser Extremereignisse (EHQ) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.261.0.wasser_extremereignisse_ehq_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser Extremereignisse (EHQ) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.261.0.wasser_extremereignisse_ehq_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Wasser häufige Ereignisse (30-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.422.0.wasser_haeufige_ereignisse_30j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser häufige Ereignisse (30-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.422.0.wasser_haeufige_ereignisse_30j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
KT_AR,Wasserkraftpotential Kt AR,ch.geoportal.ver_entsorgung_kommunikation.171.0.wasserkraftpotential_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasserkraftpotential Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.171.0.wasserkraftpotential_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,Die Karte Wasserkraftpotential zeigt die Kleinwasserkraftpotentiale der Gewässer.,,,https://www.geoportal.ch/services/wms/ktar,n.a.,n.a.
